customerName,customerId
CLARUS AURA INDUSTRIAL LIGHTS PVT LTD,a82799b5-c81b-4717-9188-f1a97b98b23f
Techsol Systems India Private Limited,3ca8ff7d-acda-4f42-b8d5-a4f587df7101
Abcedo Technologies Private Limited,83c4ede7-0e20-46fd-bfbb-c7e0c5b3ebdc
High Wall Home Decor LLP,f786b90f-bdb3-4f0f-9690-7a31491dae66
poolsonlinestore.com,b0b83017-116b-4127-a010-4fc5c984cb9f
INBISO ENGINEERING PRIVATE LIMITED,9de675ad-bf56-4015-80b9-fb7074e953cc
Pradeep Computers,4b5ec0df-bbcd-4074-bc6e-0b6a24317f75
Mount Meru India Private Limited,152b5051-853a-4b68-a73b-8e33c6475722
Fliqa Reality Private Limited,8d91fc06-efd9-44e7-9a3d-355c136a5c20
Oriens Global Marketing Pvt. Ltd.,a05b3095-cecf-4eed-ad85-873e47523873
integraautomation.net,bce1e966-3f92-40fd-9c5a-ab79d599547b
Lexington Soft Pvt. Ltd.,f43cef5b-2276-4ec3-8097-2066e8716a60
Safedata Solutions Private Limited,73be19d8-657e-420a-84fe-6db9e00cb44f
FAST FOODS-FOOD AS THERAPY,7b85e481-af4f-48eb-9a86-905035ac4315
SEALINK FASHION PRIVATE LIMITED,495caac8-9432-47c8-8560-732e43628e02
2b Sourcing,1c29d8d2-9e30-4370-9230-712702bb40da
Axis Shipping ,3fc8774e-e815-4c6d-ad2f-b46c6f24c65a
Tac Info Sec Private Limited,c9c5b89e-8ca7-4778-895e-24f9815c9636
Virtuous Screening Pvt Ltd,9a962fc1-036f-4f63-8dc7-245744c6f25c
Finavi CFO Private Limited,fa137c99-a22d-4300-92d8-331aeba296d1
xcubelabs.com,b35d7fe3-e80b-46e9-9f63-bd933ececaef
A & A International,6f1bd7cd-9c0e-4965-9e45-6db3f2815bda
galaxytechnical,ecb3bf36-a9b5-4688-a932-b9646dceced4
OSAAT Educational Charitable Trust,4aac3c02-ed1d-418d-b698-158dc16c7c01
Lexygen,cc8e56fb-b8d6-4205-afff-0c61ce9b77eb
Finfox Technologies,046d7b25-ce29-4008-8857-2238596dc642
CreativeXperts Consulting Private Limited,ef578071-b941-4ab8-bf32-d7cf8731a24b
GIBES.CO.IN,828c2d3d-6eed-4b82-8a62-7f4f163fadc7
Vapour Desal Technologies Private Limited,d94d152b-6af8-401e-a88b-1c8a94982622
ThoughtData Software India Pvt Ltd,4f66169b-d9e4-4fe9-a9e2-1bd1d1cdb2db
Mitts Trays - Emails,d6e886c6-1410-47bb-b3d9-5d686b542ae1
DeDote,95dd4dee-9003-4cd5-b07b-6a63b571bee5
Transacdesk,5b92f477-d66e-45b1-a83c-191ffe748b97
RAAS INFO SOLUTIONS PRIVATE LIMITED,1f7b6da8-cc04-4827-a2f7-f7408b3d036c
BIOMED HEALTHTECH PRIVATE LIMITED,c1fcb020-fa98-4c68-b4fb-61702ebc88fc
Techfour Engineering Solutions Pvt. Ltd,72b6d9f3-c50e-4f50-a521-c8442b2c872f
HUB AND LINKS LOGISTICS (I) PVT. LTD,a4ae03f7-478a-47cb-bd4e-c00db687face
PATEL & GUPTA CHARTERED ACCOUNTANTS,5353f6f0-6961-4cce-ad9b-d18e121fd318
TMSFIRST CONSULTING INDIA PVT LTD,190f331f-9a12-49f1-86d4-e2236d49804b
Elico Healthcare Services Ltd.,725f6e21-cd8a-4cd8-b3ff-63c60b7adf66
SEMIKSHA SEMICONDUCTORS PRIVATE LIMITED,d02ddc43-5be1-4e20-abac-a29ff204fc4f
StemTraining,4b07d103-d00d-4685-9945-9d05d86a2b44
Praguna Power Systems Private Limited,a7879ca9-056e-4757-b0c1-abcac2e6d91b
Kairosols IT Services Private Limited,de7b2b92-52c8-4d6f-afa0-8982f3c296c1
Aion Tech Solutions Ltd (ATS),a21fb5ca-d2bd-4ebb-b624-dc91a41aec88
EatClub Brands Pvt Ltd,2c75a83e-9041-4e12-bf05-4157933b50ed
Mount Fab Packaging LLP,47ee5a91-8587-419c-afdd-da6ade3f7d83
PurpleTalk,d95edf1e-2c7d-42ee-8e84-163229f87133
Default Directory,ecf995aa-9e01-443f-853f-ede5b1f6b26f
Infusion Solutions,edb4fb64-2884-4ce0-960e-df9dc5e0bf71
WINNGOO LTD UK,1ac0a82b-8849-4851-86dd-93339f87c345
Bantia Furniture E Commerce Private Limited,7dc61c1c-8d86-4c58-ae39-1683fc61a6ee
MRF Limited,488ccfce-e385-4a91-a9db-2010e1072f87
Milltec Machinery Pvt Ltd,45263fde-a6aa-4d24-94ab-8bc620b54dbb
Y-Axis Solutions Pvt. Ltd,d2781ccb-abb1-410d-969f-b1259cc2a697
ILENSYS TECHNOLOGIES PVT. LTD.,5b5095c1-86b9-4a36-9196-f6a16fe048f5
Digital Nirvana Information Systems (India) Pvt Ltd,2e3268b0-883f-415e-a620-194f61401e94
Ub Group,8f2fbb67-ff2a-40b0-8c63-cd3115270d57
REAL TALENT ENGINEERING PRIVATE LIMITED,2c7a3b7f-c416-41cd-83a3-a43a0f5cdec6
Amicus Services,6c614f21-034e-4cf5-ac05-33c521b97912
AforBusiness,28ca10c1-2f7f-4932-b5a2-220987cb3cc8
Technoflair Solutions India Private Limited,cee09dbf-a78f-4c81-9d1d-4dcd719772ea
"ABAL Technologies, Inc",e2677a81-aa53-4e63-b026-65c5de9fadd9
ATC Online LLP,0c1bb677-2dfe-4c65-81a1-ffb4149c1223
Gati Poc,977f7804-ed94-4d57-9e3e-9d7863242dc9
TK Chain,6a602c8a-f828-4e9e-b9be-c9b962c44cae
Watermark Marketing Pvt. Ltd,53d1ba62-4158-429b-8dc2-e996e938b1ed
ZISPL,ff6e1b69-272e-4b15-835a-954f9115597a
AVAASA REALTORS PRIVATE LIMITED,c7424d2a-c708-4ce3-b3ca-2598b915eb0f
Thrymr Software Private Limited,40f7b4ab-0420-4ca0-b5da-8fc65e333053
Taevas Life Sciences Private Limited,c23fa5ec-ed1c-476b-b329-3c86528d4f41
Sreeb Technologies Pvt Ltd,795b4059-0b8c-4da4-8f91-88ded8b06e90
Global Tech User,3782cdd3-815f-478c-8043-80b0cee7b79e
PSP DYNAMIC PVT. LTD,c48fcd97-a71e-40d9-947a-294d0d65ff33
Fission Computer Labs Pvt Ltd.,0c233299-b378-4fae-a6ea-6ab47f193f8d
INDUS NET TECHNOLOGIES PVT LTD,19689005-7681-4f70-8047-fd1a0561b72b
Rivarzevs,00a8660c-137f-4c0e-ac9c-e70d7981ea51
BridgeLabz Solutions Pvt Lltd,e656f7a7-923b-4565-840b-bd9c18f4fd2d
NEOBIZZ ADVISORS LLP,92f87336-90e2-4fc3-bd5d-fa577cdf663a
Hela System Pvt Ltd,80b156a7-26d2-4ec4-9b0f-c3f30641cf7b
CentriX Projects,cc59da00-f4a1-48d8-a716-ab1fa8c47b3f
Element Tree,52e5a706-49a5-4aed-920e-7526ef8e3d21
360BIM Solutions Pvt. Ltd.,8291c78e-34e8-4e69-a5c9-a251e23cde8b
INSTELLARS GLOBAL CONSULTING PRIVATE LIMITED,4eae420e-e651-4558-a7d1-7812c979c3cf
Neural Integrated Systems Pvt Ltd,a3edaad8-b840-4a3c-a13b-e5e9609ce7c3
Market-mirror Research Solutions,89b31467-e606-445f-aaa0-519ebb50410f
MAHINDRA EMARKET LIMITED,7b729cfa-b23d-4692-ba81-f1e3c131623f
Jaya Sharma and Associates,87fc6109-4599-4e03-a0af-e908b21fa84f
Aspire Management Solution Pvt. Ltd.,b1340946-6f49-4ebe-b39f-1d6f59f5ca76
DTDC Express Ltd,522a096a-30cb-41d0-b5ed-b64d9da0aed0
Petregaz Krishnapatnam Pvt. Ltd.,f2ada239-e9df-4671-b856-028bd9c328e1
BodhtreeUSA,16ffbc25-5f01-46f9-87e2-cd341505ca8d
M/S Cothas Coffee Co,b761d35e-8e3b-4113-a283-ed0ce9c711a7
Bharat Motocorp Pvt Ltd,24abd7ec-cfe4-4288-8d04-9387012ab716
EXCEL IT SERVICES PRIVATE LIMITED,82013b22-c884-4cec-93fd-c3eb25fea5c3
Nunam,e260acef-b282-42f5-b121-f516f92e67d4
Ajay,744ddd6f-7ea7-4d3c-aeae-988f9437f984
Pre-Time Taxation,9b3c7b4b-7156-4765-a6aa-6cec85568eef
Flowchem Pharma Pvt. Ltd,18c5ff43-8366-4369-8684-30db64b7d750
SKC Compliance Lab Private Limited,fb319533-ca0c-4d17-9a70-fbb0dff13cd2
Jarvis Business Solutions,91dcf032-5c0c-4086-95cf-fc6aa39ad7fa
Sanghamithra Rural Financial Services,a819bf4f-008d-47b0-96bc-2e3c319711aa
Celestial Meridian Shipping Private Limited,3f7c0acb-de82-4ab4-8da0-d35b0f37ad4f
CloudScouts Technology Services,ecb6503c-f71c-4630-bac5-adc27859d575
Tattvika Advisors LLP,d35ece8a-237c-4fa5-9ca5-c3107f02fd70
GENESYS INFOWAY,b6d2020b-1b49-4d3d-be67-d29e711454ea
Trade Events Group,0abc0323-f1a5-43b7-9f7e-c0838e52519e
DTDC Express Private Limited,e2ad62bd-35b5-4ac4-9eef-7dd30665c465
Techlogic Software Services Pvt. Ltd,5188fad6-338f-450d-9156-9edbf246074f
RBJ Technologies Pvt Ltd,3416fd8b-5c76-433b-b660-781f25107dde
PAD Integrated Marketing & Communications Private Limited,04c1a0c6-784b-4867-ae28-7f1b75e73657
Yogeshwar Enterprises,885c0c56-29c6-4b66-a05e-8c2f49d9ebb9
Garagepreneurs Internet Private Limited,fd56b8c4-b998-4881-b53e-a1fc5a9c600e
VGDS Global LLP,6a3362d4-17e7-48e1-94e1-b99f5496d3dd
Flywheel Infotech Private Limited,2e2ae7c6-5533-472e-8d92-f6eb8867ab18
Win-Win Automobiles Pvt. Ltd,945ced9f-871f-4083-810e-02ec9cfd8bc1
R10 Technologies And Services India Private Limited,f1995bfc-abc4-4328-938e-10e49138a5a4
SurveyHeart,5d71e051-2974-47fe-a145-323832ad0f3c
Guava Digital,ccdadaeb-a471-4fc4-9160-f534bbc38fa1
eSwiftSoftware Pvt Ltd,ceeef19e-90a0-4293-9b43-8bf2e55a178e
Success Engineers,a0b49e52-ed60-4182-80b7-9a6175aac2e1
Control P Solutions Private Limited,15c6076d-c913-4221-a1e9-deba9912be5b
MINDFULL NUTRITION LLP,7bd5da5b-d20b-4eb1-b373-a726bf13ae05
atlanticpnf.com,de39d157-a6d8-472f-bc7e-4816115dd0eb
MERADAWAI PRIVATE LIMITED,94928a76-25dd-4e35-b0c4-de6291f896c3
Dhibiz Advisory,04459d0a-09e2-498e-abfa-5923a51e5a26
Cloud9 Technologies,7db48bcd-0d66-46e0-9015-7d4389260b5d
TechnoGen,79d6a668-09fc-4b5d-ba87-5ee807f81e46
Webgion E-Commerce Solutions,e7cc7e5b-6696-460a-af0c-533e145510ab
Helius Computech India Pvt Ltd,31b4bc66-c12e-42d8-86e8-c18bfffdb2d9
SAERA KETO EV PRIVATE LIMITED,568cf701-8f4b-4524-a4f5-9aba8c56629c
Eulogica Services India Private Limited,c8e2d8d6-76b5-4c97-9132-5b7346ff5515
EULOGICA SERVICES INDIA PRIVATE LIMITED,266ebd7a-e2f2-4a11-93a2-6afe10100beb
PILOG India Private Limited,4ce18298-abe8-4d7e-b705-c16397b78f2e
EDGEFLEX SOLUTIONS PRIVATE LIMITED,cf1a26a0-bfe8-4022-bff2-b8c3c514edbf
Top Attest,580b89db-54be-424f-ac06-082de91667bd
semnox.com,8682a1d9-ecb8-4143-860f-287983d60773
BIOMED HEALTHTECH PVT LTD,b4ca989b-b4e0-454f-9194-5c57d00b66ee
MUKUNDHAA NETWORK PRIVATE LIMITED,ee597c51-3375-4bb1-ae9d-b5ed1a7b053a
Suns Legal,7c550164-36e1-4bca-b813-bc407bde230a
HealthAnlytx Pvt Ltd,8ec9c8b8-ae9a-45a6-83a3-ea9f77d1ff34
95 Techno,01554814-507b-4f2a-b5e5-0363720b4a1d
TRDFIN Support Services Private Limited,0b7a0e33-a363-41a0-931a-2fe341755b76
DeDote,e62052b5-a8c9-4735-8cd8-a80cc9bb2d4c
Lane Global Logistics,d722dea1-5785-4fc8-9854-2539361fb221
RETRO MOTORCYCLES LLP,62dbff52-0a17-4637-8892-b212a622237e
Likhitha Infrastructure Limited,97f64219-cd95-42a9-8670-0463e25c2449
Positive Moves India Consulting Pvt Ltd,f462578e-ee7d-469f-994b-e9b811ff8314
Epixel Web,a015127d-8da4-467d-b51a-4b39a0c909ff
DeDote,56097f79-ff6c-461f-a378-ffc322553bbf
V Care Technologies,da6edce4-42d7-4bc0-9cd5-fc95cc65dacc
DeDote,c2c536b2-1caa-4432-921f-47c299053ea9
CRESCENT TAX COMPLIANCE PRIVATE LIMITED,68a344fd-8515-4165-b972-4f90a86ce938
SRI GANESH FORWARDERS,81ab85ba-d27a-4f02-a25a-216ba42daa77
GK ANALYTICS,1ab1128c-0cb0-4ab1-beb4-e7032966c7cb
Cognis Solutions Private Limited,cc141d2b-e541-43ea-b44a-f4a96dbf7cc9
Rinshi Advisors LLP,04fa4076-a5bd-4b22-99f6-1ffe72a533c1
Government Sunder Nursery Management Trust,24b588d2-b0e9-4c1a-bb3c-cfbee29c0fcb
sPA,4c75d0ca-6dc7-4b64-8c2f-080c49a8ceae
CoolHax Labs Private Limited,f5e0662d-928a-4b48-a24a-9505b909b409
Law Chambers of R.V.Yogesh,0659dec2-ff56-40d4-910c-6a265dc49345
eSwiftSoftware,11aa076d-487b-4654-9934-306b2449458f
Wipro Enterprises (P) Ltd,327d4f56-ec4f-4dac-bcb8-246d6fd2414e
Unic Sol India Private Limited,d6d23a16-ddc2-40fa-a788-b22f1a94ea34
Pradeep Computers,ed861b21-6296-4517-9dc5-b3491f00b1b8
Karnataka Metal Company,4c85dfa0-9dcd-4599-846c-e5a52a7e9017
Sravan,bb458189-abbd-4c2b-9001-f0accce3334f
SUNDARAM HEALTH CENTRE,b840487e-befd-4371-91ee-a67a262f9b00
Techleaf Systems Pvt Ltd,ad575fe2-cc8c-49a5-bb6e-228002566014
TRDFIN Support Services Private Limited,68eb476a-15ad-4e65-b21d-12458a7e0142
NoBroker Technologies Solutions Pvt Ltd,60d0cf59-be8e-4485-ad16-057dc5b1bce1
vestrosolvents.com,eab53dd5-a8e0-44ab-947b-4699324f7d2d
Mirafra Software Technologies Pvt Ltd,7be66c91-cab4-442a-8f0f-4b0f91b44c7c
WebGuru Mumbai,6a6ab57c-2f70-483a-9a9c-65258a9d12b1
FRESHLEARN LLP,bf794065-0dfe-4a93-b821-be822b0c18b4
National Institution For Quality And Reliability Bangalore,bb304230-2b8b-44e2-8b05-f34c40d6be38
Eclature Technologies Pvt. Ltd,efdc9d5a-8669-4987-a9d1-b53a83c354a7
Visa Council,2634dba5-eb7c-4be6-ace1-f7be0ba18ae4
DataCorp Traffic Private Limited,a30255c6-b827-437a-8dc0-11cbf1e3d6f9
Brainbox Communications,49a07706-8cea-440d-b4ee-bbfdb504b875
PeopleHum,3ec79a62-de7f-4c66-918f-7a47dcf25975
Techsophy Information Solutions Pvt Ltd,0ddd8c10-6e8e-4d84-a05f-867fd59d328b
Radheshyam Transport Company,13771241-3a1c-4835-b02b-652e3fce68c0
Saanvi FashionS,4f7b72b8-868a-4ee7-b915-324bade01ab2
Global Tree Careers Private Limited,317bb271-825c-412a-b618-e76c7f845528
Ray Life Sciences Private Limited,68d735e3-c6e7-4638-8d23-2f3f50976e41
Coronet Foods Pvt Ltd,56e6f06f-6821-415d-8e79-1a0c72c40dcc
Screen Magic Mobile Media Pvt Ltd,2a1479d9-d807-4064-bf03-7efe469c4e2b
Master Tax Accounting Services LLP,a5946dbd-40cf-4cb7-94a1-afc305a23196
Bekkam Raghunath reddy,11bb1927-5763-45be-b637-d231a871982c
TRDFIN Support Services Private Limited,28a7eff6-5182-4cd7-bebd-2a1eeebbb5bd
Sriram Enterprises,b8c93382-13cb-4b5d-8869-d6ebd8086224
Ideal Experiential Learning Private Limited,c0a824dd-2bb0-4c05-9714-6eacaa06fdd5
QualMinds Technologies Pvt Ltd,60e3a48c-63bc-439d-94d2-31f18ddcff5e
Winfo Solutions,7c51d221-e93b-4397-b4c7-775faf9f6d10
ekata earth pvt ltd,0243402a-5d21-49a3-8f5f-9b80cf5a73fb
MOUNT MERU INDIA PRIVATE LIMITED,40fb9de6-1896-49c5-9023-d86e17a8f1a7
Cyberozone Consulting,af7cc7ef-f323-48c6-9c42-c31ccfc7b159
Josh Automation India Pvt Ltd,d3efd475-0ec1-45ab-940e-0e66802111b8
CreativeXperts Consulting Pvt Ltd,0112ed78-abf7-40ec-ac17-d7ec57be0105
M/s Riana Advisory Services Private Limited,26bc495b-c7ae-4b44-98ae-290e13262809
prodigygroupindia.com,49947671-512b-41d3-a04d-e1fa839f6ac3
HDBRTS Co Ltd.,0270ab18-9588-47d7-bef3-ca003411caa1
OTS Consulting Services,2fc743eb-11b5-439a-b1c3-bdb1c5b08f7d
Henceworth Technologies Private Limited,0052d4df-9e92-4ca5-9fe8-f0bdf1e90c39
BitByBit Solutions,7b1eeb7e-ff6c-415e-9c2b-151446e2e52e
SALESWINNR TECHNOLOGY SOLUTIONS PRIVATE LIMITED,6061b825-a9b1-4fea-afbf-17416c99ba1f
 Proov Identity Services Pvt. Ltd,bbfc0353-022b-463b-8001-8371a775273e
AR Toys & Techniks India Private Limited,45a70c34-b7c9-49c7-83fc-b52858137b38
Rivarclubs,d379545a-b8a6-4b85-bd84-81cda1fb4ab2
Empulse Research and Data Analytics Pvt Ltd,7a28906a-0ca1-40e1-909c-7c6f0e31b6f5
Constellor,17da17a1-e747-43bf-9082-cf4bcd3dae46
Lead Central,aa719fb3-4816-4495-91fa-36a992fe0492
Sadhguru Audit and GRC Solutions Private Limited,7804ed6d-3154-4ebd-b93d-ce9617cde7fc
Aspire Scientific,78f4bc47-b12d-4848-830a-ad7204e74224
Intellisense Innovative Solutions Pvt Ltd,cf549990-2eca-45db-adfa-c7ebde961e8e
Junto Creative,bfd4770a-854b-4665-8abd-43bf94c1a41f
Afferent Technologies Private Limited,fbac34dd-0d93-4be5-aa1f-c05198da2c0a
Druva Data Solutions Pvt. Ltd,1b9e456d-8928-4fc4-912c-eb44702cd412
DegreeMinusOne,afcd8581-f9ca-4776-a214-593479158114
Exprs Techno Logistics Pvt. Ltd.,de2b920c-d30b-4442-99dc-bfb0d1b6e5bc
ASSURGEN PHARMA PRIVATE LIMITED,32f2b859-25ab-4a2c-8842-c7532f7a894c
Mercury Management And Technical Services Private Limited,e84dfb41-c606-4275-b8ad-c5655674e342
AYATAS SOFTWARE SOLUTIONS INDIA PVT. LTD.,bef1ea35-5b60-4737-bbd7-c441a4bd5e50
Velvet Home Stays Pvt. Ltd,48fea30e-7043-450d-8a7e-d8872aa6f7fd
"Skoruz Technologies Pvt. Ltd.,",4ee83e38-41f3-47fe-a6f0-bec488e6c00f
inmorphis.com,b3109895-90d9-487f-8319-e99adcafca98
nStore Technologies Pvt. Ltd,8a4d9734-a237-4691-b51b-1bc86f023676
Ziproles Enterprises,0927ee12-f790-418d-8303-d3055b87ad16
MedallionX Website Developers,a875ef46-6d21-4830-99c5-6dd0c62527ae
JANANI TOURS AND RESORTS,a741942a-0a84-4e99-baf2-108e34c43103
"Ceremorphic, India Pvt. Ltd.",adeafed9-d7d2-42f5-86d1-022e3b0a0d9e
 Dhage Industries Private Limited,2ab52337-6837-41e2-ae03-068067542cf5
KB ONSPOTIT Solutions (OPC) Pvt Ltd,a819bf4f-008d-47b0-96bc-2e3c319711aa
KNACKBOUT STUDIO PVT LTD,87d57371-45c7-400c-b579-6983798d6e79
Draup Business Solutions Private Limited,fa7c206c-a618-422e-87e5-abb944809d12
cirrusrays,8ecc7a70-f3e7-4e05-85f3-6922c2266cf6
MESMER PHARMACEUTICALS,bdcaff72-ed13-4f74-a1ac-6c6768994862
Ispeck Digital Solutions Pvt Ltd,3fdbff8f-94b0-4207-8254-5f943527041f
Radioactive Technologies,0b5ccbdf-21d8-47a0-9935-d790f2df4597
Vels Studios And Entertainment Private Limited,43aa4d25-6bdc-402b-b9d7-060bb047a211
Aptaide Solutions LLP,3c995ad7-0550-4196-9126-86bac9ba7357
Brio Shaikh,5c056fff-fcfe-48b7-aa42-d5a8a6a477e9
EFUND TECHNICAL SERVICES PRIVATE LIMITED,df4520fc-c113-43d0-ad4f-5ca214e204ad
Develoscope Software Solutions Private Limited,b3680f0a-f6ad-4014-befa-b881d573c92d
Mohammed Inayathulla Contractor Private Limited,3add1f09-1918-455a-9c4a-d1fa098b480e
North Star Trade Links Private Limited,b753339e-39a0-40be-9591-7632cf597299
TechnoSphere,0c2c3050-8afd-4a0d-a6b5-e596065ab211
AK Law Chambers,896ca9bb-e79f-4c5e-bd12-0396f2cf5e6a
VARUTRA CONSULTING PRIVATE LIMITED,e2edfd35-8d62-489f-9cd1-67056e76a53a
Viwito Primary,8a1a1cd1-3f4a-4a53-8c84-7026ad29a94d
PRIMEFACT LABS PRIVATE LIMITED,82bd1f7d-0b80-4857-b29b-4561427cf8b7
3S Engineering Solutions,bb5d502d-4afc-4269-ae8a-3a0535435c64
Market Mirror  Research Solutions ,89b31467-e606-445f-aaa0-519ebb50410f
HAPPY PLATTERS KITCHEN DMCC,b285c6e0-b084-44c9-96ed-229c0cf6e881
Kerala Solid Waste Management Project (KSWMP),9dcca994-7aa3-49b4-b78c-50e9c36694ec
Onezeroone Technologies Private Limited,c136cbfe-3e24-4d55-b0b8-d95a9682cf2c
Theosys Infotech Private Limited,2d61d285-d94b-48fb-b8f6-21a0ccd66f66
Pinnacle Technology,b77d33a4-3bd0-4a3e-a856-a880f70bb7c1
Tradewell Securities Ltd,d1e67df8-4a34-4540-99ab-4101e2ca9195
OneZeroOne Technologies (OPC) Pvt Ltd,4c4c0a03-25fb-41e7-8a5f-985b19773675
Sterling Biotech Limited,b3c1c149-7eac-4058-b686-48f6ea6548ba
Sniper Systems Solutions Private Limited,18778732-af1c-45ea-b927-d1d99033abef
SRV Consultancy & Manpower Agency,4dcc125d-8f3c-46ef-8dc1-56623a8016a9
Innobox Systems Pvt Ltd,4c5cd926-edcd-4088-bb18-e6a4c89660fb
TRDFIN Support Services Private Limited,d1919d88-8c01-46ff-9279-64f26509bcd6
Ignitz Solutions Private Limited,c71adef4-d82d-4e7e-a3af-8ba76180c781
Geek Solutions,3192e42a-c4cd-4bb0-b598-77989cf926de
Onyx communication,edcbd613-cb59-42a0-8880-ae2589df0172
Hyniva,997ee121-2c57-4326-943a-b268a4ed5415
PAYCORP SOLUTIONS PRIVATE LIMITED,6ecae087-f601-4934-9d61-a21ef9da8af9
